Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,maxlogit,sentiment,GS
2010-01-19,0.0470969975032931,0.05977980136544314,-0.2933237013475365,0.27707304637070784,0.6379432852410241,0.8387721577603067,1.1374710644990027,-0.2247340156617068,-0.15888138937022944,-0.8566423218315526,0.15635654522267028,-0.09227059068962284,-0.3721722724644222,0.0479304162687636,-0.2608874876349877,0.15386820138089974,-0.214816177443264,0.036047619229160124,0.08994982120878775,0.04975660243738245,-0.06319455657625817,-0.07278711607656674,0.09121187034833345,-0.05185959148272672,-0.01088040253192779,0.010053512000872109,0.024038161649819423,0.04280482376701156,0.03405704053198024,-0.03613022735914488,0.0,1,0.009792841566659855
2010-01-20,-0.054349553498566294,-0.25899134871213114,0.06902614407213203,0.3650765829924101,0.5021030097695873,0.6262646017113573,1.0772975250169325,-0.275013505669774,-0.02998022218357299,0.04185559004838324,-0.24303519795237083,-0.2678739606961229,0.1250100845855141,-0.24474223942476364,-0.2318403305672549,0.118679653200638,-0.15377192855469285,-0.032620137724788126,-0.22299988486853495,0.1023109353004375,-0.06715691041446942,-0.09334900525524903,-0.07844025187680848,-0.016069832634055547,0.05615255778730732,-0.13373895532344268,-0.06552582557537956,-0.03874124585864147,-0.08370077060245242,0.057392487776611115,0.0,1,0.022078296804132258
2010-01-21,-0.6838882892551723,-0.0703126373585432,3.358792429739985,0.6321501723260772,1.2120617527814934,1.3004182035560825,2.5021819711235143,-2.2650488467536922,-0.5473285592787607,2.330203333252204,-2.4527574152280645,3.7745360764532334,4.931199361728308,2.1123583118390576,3.768466210034027,0.39607483561503576,-0.1571611148497627,0.8265369654323551,-0.23388692100910968,0.33661168206404324,0.6567978423820857,0.4980317743259652,-0.0630643725689331,-0.16052565102665597,-0.7222573673761474,-0.7371765937063162,-0.7056535698484536,-0.011746328083470203,0.5144035526830739,0.4314132552430453,0.0,1,-0.1642828860119338
2010-01-22,0.022960934536257582,-0.6982093994237757,0.20071543304915274,-0.806005320888405,-1.1184896299531584,-0.36387513970847274,-0.31061148523570115,0.345419749082545,-0.082807112772461,-0.9320498489127358,0.6240881822282291,-2.431779158969299,-2.0340262362281467,-1.3822822696680699,-2.1242542389025285,0.3151777959324515,0.4080278608536558,-0.6465553646550815,-0.4202980701276388,-0.42157999382892886,-0.31814490155739933,-0.4421022033016018,0.32630562078680275,0.237940029377073,0.4275032535429045,1.819197793459817,0.7160675575802246,0.09491116533413799,-0.1306918349288662,-0.055430909888571356,0.0,1,-0.16024708108016206
2010-01-23,-0.04776368972111822,-0.1623049999496602,-0.7227009743109285,-0.30584729847575653,-0.8725971242927044,-1.149128504169146,-1.9051239836712621,-0.4231254779106781,-0.5299021539423129,-0.24708438254018406,-0.3403469135104179,-0.7567527296991812,-0.26092518953177257,-0.4833368304830439,-0.7988669084252356,-0.302226361368655,-0.13913181703786037,-0.1635308781482734,0.18704819814807666,-0.23399013862609233,-0.18863696242737424,-0.2371559428620068,-0.30918843939197704,-0.39867900867307604,-0.3979923187709401,-1.7430484513114335,-0.43409506583606805,0.021250210879369957,0.10468465607332489,-0.1267384507699027,0.0,1,0.006805562961777978
2010-01-24,-0.002894357886653154,-0.08038965367583328,-0.4094494510450897,-0.16622537946536786,-0.4161564240814182,-0.4640819608314325,-0.8024917000636256,-0.49277530888396637,-0.39638533467612924,-0.09019071202411544,-0.3065791591204384,-0.4183568202003778,-0.3452301348230342,-0.3239877031246904,-0.5183841736416855,-0.33386093095868746,0.014286407891443309,-0.19963786392087512,0.13003194174885435,-0.04266063586560376,-0.11179018827393694,-0.08119690575844762,-0.017730876058047962,0.14032110409682655,0.19517710633493845,0.1662764963327623,0.17018369309456466,-0.0497979139972429,-0.09911990557730005,-0.004916238045641619,0.0,1,0.006805562961779976
2010-01-25,0.048260438561797514,0.07382095418910506,0.16771634108983235,0.06957244615838087,0.6304821085152079,1.2197426332790355,2.031139136365876,0.08986601900230529,0.11711212431058904,-0.4957007181350457,0.22142819592859941,-0.7252733384903107,-0.7752508073934699,-0.5892650898321535,-0.7511715045570626,-0.08434882137030897,0.06656588051076645,-0.24624596007124233,-0.010648301110859362,-0.04806965595104156,-0.09575188417422825,-0.13044690082061994,0.0570710499043407,0.042176870914074044,0.10224202858576603,0.07753201589692288,0.10714443585199307,-0.07669280994962696,-0.06297451681550503,-0.049410899678856646,0.0,1,0.006805562961778644
2010-01-26,-0.0719887458837114,-0.37939317803357975,0.8400056280296546,-0.36951998026567834,-0.17226810334497644,0.14979066559659437,0.759766439062578,-0.12984211233663395,0.006147986986889675,0.23039510585118284,-0.4174133157635244,-0.422542351348804,-0.4555109181635796,-0.40929806397429874,-0.4154511662225904,-0.28246202726975644,0.1182679179470375,-0.22856796265595503,-0.24161118618031696,-0.023647992004793172,-0.08878544291724022,-0.2006605168643163,0.10945283580419429,0.10265855700653845,-0.0965599116498066,0.06695142178121,-0.008266795499720925,0.005244583868056207,-0.012573025581826824,-0.06213976173171615,0.0,1,-0.09733505040073082
2010-01-27,-0.04081457644116604,0.06333704558041298,0.060563369785606724,0.21047651957078273,0.26650927033402594,0.47577012602242064,0.6492468724564788,-0.42267673556672675,-0.20587883910695326,-0.06115351521370238,-0.5057649960893231,0.2833760061559788,0.36546524852475193,0.0877555476945786,0.24192608130881665,-0.03477693531343684,0.18027561897713906,-0.13444932399845355,-0.09187114073426861,-0.11243294597475798,-0.020081697045045588,-0.026753244052938552,-0.06221123548057067,0.08230756119502515,0.07808011296652417,-0.4147315470473779,-0.03591845918049136,-0.09066223701586834,-0.10258498059104962,0.08554531009416305,0.0,1,0.014718872449524967
2010-01-28,-0.07153018472638006,-0.21659615003742916,-1.9509517169179338,0.21540065225049077,-0.5984762614680323,-1.635738775072271,-3.294085251344791,-0.9404226843921708,-0.9491105418427365,-0.9690402528851749,-0.2795721834312521,0.13668438019709683,0.09096727607647614,0.4937781619573212,-0.12710188752234441,0.010639688929788171,-0.5534466567430779,0.14995401782859064,0.2459657206808199,0.11877866047620715,-0.11755075371365964,-0.0939706759624841,-0.07609064171896923,0.051703988333681054,0.183683192779298,0.3882212085026608,0.14649439365743783,0.031837964816366304,-0.08970440335422804,0.026899219659010598,0.0,1,0.042494985689468856
2010-01-29,-0.052721930384041826,-0.1805118962113359,0.5997604397383398,0.1881830621293954,0.6143503956317122,0.9345049334528599,1.5578572104728887,0.022553941193495408,0.17671583588528822,-0.3649107535714915,0.346707559074844,0.26876241290130043,-0.08314728523396303,0.09277799630032622,-0.10586458997858639,0.11494677215201854,-0.4790580769482601,0.22725519701907754,0.19688131675377774,0.025269619565811058,0.02061127278108288,0.07875890314590439,0.13724180045602913,-0.12865999107522796,-0.3549091633503919,0.011245796085737891,-0.10980365710765227,0.14461553281308115,0.19090087531748218,-0.213142201052529,0.0,1,-0.10849301904587916
2010-01-30,-0.06983995076296079,-0.008837613373451791,-0.7965539302721929,-0.09302103194655409,-0.5022677281443126,-0.906021128610996,-1.6664699711730673,-0.22383683758995776,-0.29499935823134654,-0.06575105743037246,-0.25704141794074714,0.06912150302392006,0.06273645219496143,0.10379642525271669,0.02832532000242094,-0.126267949416071,0.04803017586762626,-0.06886928296312078,0.06313143283960253,-0.05323872740078446,-0.035517212632452,-0.02655460379419461,-0.08317258330150235,0.029755980275649126,0.2818997674882041,0.0712733499586432,0.13101959559648946,0.01028696360161932,-0.08683816048304158,0.014652332129173357,0.0,1,0.03489828486675728
2010-01-31,-0.024178328738318378,0.023045414135181908,-0.8258436855476292,-0.10246773701409007,-0.5380017184563968,-0.9891238485315901,-1.7040766392248134,-0.2237505238699542,-0.31740790676275843,-0.08640045174703148,-0.3380558177303551,0.008189791188957685,0.09272290596660682,0.13228145526857293,0.05789412508181613,-0.09167505485522764,0.005391708017402852,-0.06522474702780423,0.04561160663606012,-0.04837202519232037,-0.02484653760345512,-0.021597218792341222,-0.08420421298231179,0.02813419497710516,0.2504734045328574,0.08363752755323603,0.13011856271412248,-0.0013782578313428773,-0.0907225181893671,0.022999785623315477,0.0,1,0.034898284866758056
2010-02-01,0.044405092205928476,0.39367744305185415,0.629208629368966,0.7029401158729525,1.5732121292726482,2.563815995320605,3.8988013636180257,0.19795463296782412,1.7766497493073166,-0.9824691831716483,0.6272760776196826,-0.8049615882345499,-0.9954488435831185,-0.16582010304860878,-0.6871845466660427,0.16974577751887565,0.2092328467900737,-0.16306613050132174,0.026553520878428827,0.06622401404179273,0.47636363258392234,-0.09690891133033253,0.14006047290966805,-0.15353672097649557,0.1345926393303793,-0.1169528910822987,-0.09799919110807764,0.04100235327759419,-0.0022416946623995404,-0.08220762962090478,0.0,1,0.03489828486675739
2010-02-02,-0.044038501059040946,0.37051642839597365,-1.6195409710029605,0.6077950232201448,0.49909487602034464,-0.18852739137491814,-0.9677473335930988,-0.4955423103075951,-0.41279295531244703,-0.7043032100675468,-0.06912670027491741,0.8369967755063364,0.5806576906474726,0.7616480814102575,0.5698544316297172,0.10117824730514868,-0.4451345263819366,0.3939311515224434,0.2884794549341751,0.09384161613310797,0.07628062002915903,0.16477153130518118,-0.2225552603397279,-0.048346524319882705,0.05424621108381095,-0.18082275389473051,-0.06723857343020245,0.0015622700135168865,0.08611240384447606,0.0056141162417887025,0.0,1,0.09045050343321054
2010-02-03,0.07795112152156669,0.12897632981247487,0.23580967164519162,0.16238766831246476,0.6530371425434613,0.9527776883935049,1.574939246282809,0.4288010246063656,0.2982365195457963,-0.16572155535525845,0.1713583037628555,-0.34567457847975946,-0.24669221052529056,-0.28357540191935277,-0.11063332076588162,0.19893432391385724,0.03789290743368601,-0.11474505091815129,-0.10252219294112508,0.057918970056437015,0.06685255384014085,-0.1293138857651861,0.11992313055458609,-0.11737058602690434,-0.12599192783102436,0.03510880768489261,-0.1133672906921161,0.05226639145913725,0.027619593425883715,0.0005958482953155597,0.0,1,0.0068845469675202775
2010-02-04,-0.19427313259101808,-0.8223726326747616,1.251905015101582,-0.31547317239194417,-1.0382368566264857,-1.0224518682364634,-1.0196137622401633,-0.14380651389526333,0.03127001146571551,1.535252925314635,-0.656347516873296,-0.45269401923324626,0.9737461526848794,-0.46033195962966866,0.030931137027896627,0.04670632804760966,0.17647391932372058,-0.04115576051268427,-0.35465616224568575,-0.020295850869921035,0.031159938323285175,0.019628146353947384,0.10135281291448861,0.043917144785309226,-0.4019291410630362,0.11713542437673025,-0.15901546554034401,0.05438988943313175,0.06906939090093989,0.10735375830697419,0.0,1,-0.1554990906394526
2010-02-05,0.00299816046070589,0.009427401921329182,-1.5416084002299302,0.9495468818098249,0.7441550511986295,0.41689726292019524,0.008804519699081859,-0.21787328119411797,-0.17459448324728755,-0.9692207579273702,0.5746979776495829,0.2725163835499812,0.16613595616276677,0.170206309747526,-0.1585922308765102,0.15682919936847506,-0.5390407762031981,0.2446034305811945,0.1850224880127548,-0.027263656207393527,0.05940495681974778,0.2426719216972799,-0.12474510034162556,0.1102710202247065,0.25355914188283174,-0.08481910943505033,0.0209692652916999,-0.17230026236026372,-0.24620058754608734,0.12810065167189472,0.0,1,0.08261653405583091
2010-02-06,0.008051420458321523,-0.09433697359737492,0.46618958148746703,-0.28273580104080587,-0.18697413475282953,0.058963747633548946,0.49382567058433635,0.3926573741908217,0.19808273379312347,-0.048792553960578466,-0.024700444857897436,-0.4538420662218977,-0.4174420321567487,-0.17716486009601884,-0.1478550475907745,0.18922206747900422,0.237421590566663,-0.18548738587041408,-0.2569046664556788,-0.11631012914463745,-0.01988674988453662,-0.12048455938408642,0.1068263948799883,-0.021028710128911304,-0.06561857190102854,0.16427314053204256,0.0697419751507295,-0.016776044036572624,0.04940833816205385,-0.06415124951291279,0.0,1,-0.02421509864746374
2010-02-07,-0.04641974840633356,-0.07731716401378863,0.3458354424732031,-0.2703701678860444,-0.3367658806114018,-0.19526104418337553,0.0822252237195813,0.2900772935082604,0.11935617505827578,0.04162645252448183,-0.22908437299226073,-0.28324702319972267,-0.13335756218757666,-0.06552745231742159,0.06656165347123588,0.10145875453843287,0.2799883734147999,-0.2336194218628625,-0.2668039696707759,-0.042237912211350176,0.012729689851765758,-0.02763546398302741,0.20742165689042977,0.23729673152139574,0.2111162485265684,1.060709095302582,0.33828195615263545,-0.03774397272811586,-0.013940630635203323,-0.004930747199961116,0.0,1,-0.024215098647462296
2010-02-08,0.016377445142701674,-0.241684441976723,0.04754686892426374,-0.5271891047469697,-0.9399103555272728,-1.0824302255589757,-1.42481038621005,0.26729976272259426,-0.06918563947587508,0.013502438297079311,-0.3163208385377072,-0.44421327847752334,-0.11386098184454879,-0.0971681690338646,-0.13378924094387323,0.11846636000508297,0.08144908086908542,-0.11239402576432855,-0.12392788543413974,-0.20020387575299908,-0.031285065146482466,-0.14812144059569854,-0.10984796756079654,-0.23093334568249102,-0.1967344956525553,-0.68213042308647,-0.1335109226126756,0.01467284862051238,0.012084763567280672,-0.05647903665520365,0.0,1,-0.024215098647464295
2010-02-09,-0.17432897123790791,0.37007550159514846,0.07787331008181209,-0.13401396330942594,-0.013258799232842566,-0.019102337392718716,0.04522811494604673,0.30214513011138616,0.09618344816296398,0.23412158866319732,-0.6386985452871224,-0.0011757469486509131,0.8062151082646487,0.05464615003426654,0.5420086255335401,0.0403913634218792,0.2577562419878011,-0.055262085169151764,-0.15698659296905126,0.0090862355873233,0.020557720790810585,0.0035635594010092753,-0.13614357041392877,-0.1279814750095944,0.2187578743291077,-0.3539802329189464,-0.010697119375410513,0.0001965631663380374,-0.07562624795065999,0.05040351286406408,0.0,1,0.032999004808050736
2010-02-10,0.06708925971582591,0.1461486426902896,-0.29462052347091827,0.18306879773827545,0.4522747664642566,0.6401028963686259,0.8947970771177954,0.3505201594565375,0.20656994443971421,-0.2200338939128128,-0.09389880374820359,-0.15002749524524123,-0.013641844545321469,-0.2070225930517721,0.03417184444422783,-0.10677866777186691,0.07946030371340307,-0.16741714071233282,-0.03593898868860246,0.16597484928536807,0.0725747644038073,0.20621992902948616,0.3754011622615332,0.634921635267879,0.8504385506305268,2.198958005279337,0.7361291464039561,-0.1254359231425809,-0.4124242876273095,0.1848900383299974,0.0,1,0.027063951471316572
2010-02-11,0.04206289186097312,-0.0386098539022246,-1.6475426936762276,0.15799690811320843,-0.41317707146340155,-1.3620714686504047,-2.7993454927233126,-0.4560822327314038,-0.5772137604386967,-0.7718713736197742,0.18216263042541847,0.39084522195818827,0.07281700707277738,0.47240053252676917,-0.02790710490089987,0.015546017921360261,-0.5167483686902,0.29012088227947164,0.3309193817639317,-0.10776115666063338,-0.017619924057778583,-0.10081948471669855,-0.17098869316328552,-0.4110290880506067,-0.9344809632190995,-1.9519184256471087,-0.6537765866724606,0.18220537114253452,0.36017954761313176,-0.2738604674756052,0.0,1,0.009970882008815518
2010-02-12,0.07823515377732715,-0.055452434950256535,0.878436925190567,0.029307510394534386,0.6551639615722564,1.3461851073986153,2.6723703232888485,0.6569105958932463,0.5950014661342717,0.2195307617350426,0.22919486131618738,-0.5355143340884974,-0.5340602046454019,-0.4925989485685485,-0.30278363663922003,-0.028352798619177652,0.28378873687360184,-0.1845774845172019,-0.19413880839031045,-0.02255892421297917,-0.0008408492726344752,-0.06909923944336982,0.10980343093341664,0.04289302098463171,-0.0589584548616503,-0.11629839464300278,-0.06905099024788075,-0.11609849719932172,-0.028854593300517296,-0.06451375268324763,0.0,1,-0.0028490744000639334
2010-02-13,0.006101721891810463,0.1654587113912389,-0.06895660485815736,0.24393389393876763,0.6120204413680828,0.7817943960780479,1.1622965686215516,0.14655413854143767,0.14736431300587105,-0.3533367641095557,0.3456278530124891,0.01437232392048482,-0.2583134497971684,0.04763644038431197,-0.03796309169901857,0.14502925449700368,-0.04518396497481014,0.08595504711909696,0.025275063290731314,0.03244116119061624,0.003579665674289509,0.035327523591079935,0.014905596001715204,-0.06880534642150213,0.04260820114656555,-0.0747268407920339,-0.03507905782779486,-0.006933495562195469,-0.003492337150708319,0.016471781559676796,0.0,1,0.02059472339241658
2010-02-14,-0.046324389176155556,0.016709006267517257,-0.9327997413892932,0.012828515167092824,-0.6231912532686303,-1.2847953735806497,-2.3088222629743704,-0.4277819207249989,-0.42986339422136477,0.08750225641485265,-0.3070552462585102,0.33598978785145606,0.3851233845747386,0.38471094919458304,0.3390117855318613,-0.06766629590281287,0.02318634000438058,0.0885082695589734,0.04400194638072186,0.03793254462695261,0.005282327959160615,0.10054480757586792,-0.0637386376815491,0.03656591556667159,0.026169346454822884,0.07951730483614339,0.020407757252899783,0.025336348989548618,-0.024118170672590797,0.054202558793168154,0.0,1,0.020594723392415193
2010-02-15,0.015102081431023429,0.21542920884509442,-0.1023605260529048,0.3353717468211377,0.7317351781972277,0.8830249881621091,1.2618146457673156,0.21173798837609795,0.25193459142292074,-0.16526404346415768,0.3712425105304802,0.26556275474762187,-0.08124212520269158,0.14010369400781872,0.2114799905029996,0.08847376126313092,0.07479861837301827,0.046438800626422694,-0.019261018972245525,0.162968934734837,0.07784230018750098,0.1801763447709286,0.169122594835756,0.2672395771974576,0.3650085151438198,1.0986102285812704,0.3091310826547241,-0.03655902749503159,-0.1278387778031963,0.07953677535871462,0.0,1,0.020594723392417247
2010-02-16,-0.03970033576475096,0.15600574568329062,-0.09359011331253742,0.05839861522125123,0.2206539477445575,0.24842320696839804,0.3145182590967019,0.18230977570246143,0.1724004779307613,0.20792894220276414,0.17296915219055953,-0.004387942709713433,-0.06749715631604447,0.00030791866458065864,0.12553105732911873,0.026703744449104193,0.32792732150187676,0.027657648341285923,-0.16051886242152297,-0.014294994694547009,0.01579573594742182,0.0002773327145850768,-0.017559350475283494,-0.03782997201929278,-0.02412507445921297,-0.043646067453962045,-0.027793798451277496,-0.047955870755129415,0.028015780600154472,-0.030571630715255593,0.0,1,0.02059472339241658
