Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,54.939999,56.580002,54.779999,56.410000,45.581005,1108100
2010-01-05,56.200001,57.400002,55.880001,57.130001,46.162788,933400
2010-01-06,58.439999,59.520000,57.919998,58.200001,47.027386,1254400
2010-01-07,58.139999,60.299999,58.139999,59.919998,48.417191,1377100
2010-01-08,59.540001,60.250000,58.900002,59.650002,48.199032,679100
2010-01-11,60.000000,60.000000,58.580002,59.110001,47.762684,419100
2010-01-12,58.590000,59.820000,57.540001,57.860001,46.752647,592900
2010-01-13,57.950001,58.250000,57.369999,58.070000,46.922340,428200
2010-01-14,58.110001,58.939999,57.459999,58.939999,47.625332,479400
2010-01-15,58.650002,59.259998,56.990002,57.060001,46.106232,952200
2010-01-19,57.290001,57.980000,56.860001,57.860001,46.752647,636400
2010-01-20,57.090000,57.480000,55.810001,56.570000,45.710293,693800
2010-01-21,56.779999,57.540001,54.230000,54.459999,44.005348,941000
2010-01-22,54.310001,54.310001,52.380001,52.540001,42.453938,1238600
2010-01-25,53.189999,53.270000,51.110001,52.160000,42.146873,1098700
2010-01-26,51.939999,52.389999,51.020000,52.029999,42.041832,1164300
2010-01-27,51.810001,52.500000,51.230000,52.480000,42.405445,655700
2010-01-28,52.509998,52.610001,50.490002,50.630001,40.910583,975600
2010-01-29,54.459999,54.459999,51.619999,51.790001,41.847908,1685100
2010-02-01,52.119999,53.160000,51.720001,53.160000,42.954906,971000
2010-02-02,53.759998,55.840000,53.389999,55.169998,44.579048,2087400
2010-02-03,54.939999,55.540001,54.029999,54.889999,44.352798,803200
2010-02-04,54.330002,54.330002,51.770000,52.209999,42.187279,1238300
2010-02-05,51.900002,52.509998,50.529999,51.490002,41.605503,1572900
2010-02-08,51.400002,51.619999,50.119999,50.820000,41.064117,971100
2010-02-09,51.549999,51.939999,50.590000,51.450001,41.573174,1085700
2010-02-10,51.450001,51.889999,50.880001,51.110001,41.298454,865700
2010-02-11,51.119999,52.119999,50.619999,51.950001,41.977196,492100
2010-02-12,51.160000,52.009998,50.869999,51.970001,41.993355,707300
2010-02-16,52.340000,52.730000,51.740002,52.599998,42.502411,508100
2010-02-17,52.910000,53.570000,52.770000,53.250000,43.027637,610200
2010-02-18,53.099998,53.410000,52.810001,53.009998,42.833702,834000
2010-02-19,52.759998,54.220001,52.709999,53.950001,43.593262,947200
2010-02-22,54.009998,54.049999,53.029999,53.130001,42.930656,983100
2010-02-23,52.869999,53.060001,51.160000,51.310001,41.460068,1364500
2010-02-24,51.369999,52.150002,50.869999,52.029999,42.041832,1379200
2010-02-25,50.669998,51.950001,50.669998,51.830002,41.880222,1198600
2010-02-26,51.830002,51.840000,50.810001,51.520000,41.629730,1168700
2010-03-01,51.840000,53.119999,51.320000,53.020000,42.841785,1178000
2010-03-02,53.430000,53.560001,52.459999,53.349998,43.108433,1345600
2010-03-03,53.450001,54.400002,53.040001,53.560001,43.278122,918500
2010-03-04,53.910000,53.990002,53.360001,53.700001,43.391243,918300
2010-03-05,54.160000,55.869999,54.070000,55.730000,45.031548,1100200
2010-03-08,55.680000,56.230000,55.250000,55.330002,44.708336,531600
2010-03-09,55.189999,56.099998,55.049999,55.759998,45.055782,696200
2010-03-10,55.650002,56.709999,55.380001,56.630001,45.758778,886300
2010-03-11,56.139999,57.320000,56.090000,57.070000,46.114304,1069200
2010-03-12,57.389999,57.389999,56.259998,56.919998,45.993095,654200
2010-03-15,56.630001,57.650002,56.380001,57.480000,46.445599,804200
2010-03-16,57.509998,58.169998,57.259998,58.099998,46.946579,627800
2010-03-17,58.349998,59.099998,58.290001,58.360001,47.156662,1011700
2010-03-18,58.490002,59.000000,57.919998,58.040001,46.898087,1002600
2010-03-19,57.869999,58.849998,57.240002,57.869999,46.760719,1289600
2010-03-22,57.500000,58.970001,57.169998,58.669998,47.407154,958400
2010-03-23,58.799999,59.450001,58.310001,59.189999,47.827332,804000
2010-03-24,58.869999,59.020000,57.360001,57.610001,46.550644,1502800
2010-03-25,58.000000,58.740002,57.480000,57.490002,46.453678,1121100
2010-03-26,57.540001,58.270000,57.299999,57.740002,46.655693,1126500
2010-03-29,58.000000,58.650002,57.669998,58.189999,47.019299,722900
2010-03-30,58.200001,58.340000,57.410000,57.849998,46.744572,716900
2010-03-31,57.509998,57.869999,57.080002,57.119999,46.154705,738000
2010-04-01,57.590000,59.509998,57.049999,57.540001,46.494083,1017700
2010-04-05,57.759998,59.040001,57.150002,58.939999,47.625332,2267600
2010-04-06,58.619999,59.430000,58.299999,58.880001,47.576843,1253600
2010-04-07,58.880001,59.040001,58.080002,58.439999,47.221302,1363700
2010-04-08,58.220001,58.730000,57.049999,58.490002,47.261711,790900
2010-04-09,58.779999,59.240002,58.209999,58.720001,47.447556,941500
2010-04-12,59.040001,59.040001,58.150002,58.279999,47.092022,939100
2010-04-13,58.340000,59.250000,57.919998,58.939999,47.625332,1394000
2010-04-14,59.250000,60.669998,59.029999,59.790001,48.312149,1964100
2010-04-15,59.459999,59.750000,58.450001,58.490002,47.261711,1392700
2010-04-16,58.230000,58.830002,57.240002,57.349998,46.340546,1333800
2010-04-19,56.950001,57.930000,56.540001,57.750000,46.663773,1160300
2010-04-20,58.169998,59.560001,58.169998,58.759998,47.479881,1366500
2010-04-21,60.270000,61.709999,58.759998,61.610001,49.782764,2247200
2010-04-22,61.419998,62.480000,60.459999,62.180000,50.243347,2276200
2010-04-23,62.080002,62.400002,61.049999,61.689999,49.847404,1113000
2010-04-26,61.380001,61.650002,59.779999,60.130001,48.586880,1342100
2010-04-27,59.580002,60.860001,58.830002,58.860001,47.560684,1102100
2010-04-28,57.680000,58.160000,56.779999,57.130001,46.162788,1598500
2010-04-29,58.000000,58.000000,56.770000,57.630001,46.566795,1057700
2010-04-30,57.610001,57.700001,55.660000,56.099998,45.330517,1222100
2010-05-03,56.520000,56.619999,55.630001,55.959999,45.217388,1398200
2010-05-04,54.880001,54.889999,51.750000,52.709999,42.591282,2916500
2010-05-05,52.369999,53.180000,51.570000,52.799999,42.664013,2222600
2010-05-06,52.310001,53.520000,49.369999,50.840000,41.080280,2304600
2010-05-07,50.820000,51.740002,48.910000,49.099998,39.674294,2648500
2010-05-10,51.060001,53.480000,50.570000,52.360001,42.308479,2488200
2010-05-11,51.490002,52.630001,51.130001,51.939999,41.969101,1071200
2010-05-12,52.240002,54.040001,52.240002,53.680000,43.375084,1917600
2010-05-13,53.410000,54.080002,52.189999,52.349998,42.300392,982900
2010-05-14,51.799999,51.799999,49.099998,49.439999,39.949036,1552400
2010-05-17,49.770000,50.330002,48.090000,48.990002,39.585430,1971900
2010-05-18,49.720001,50.290001,49.130001,49.360001,39.884384,2047900
2010-05-19,48.880001,49.369999,47.790001,48.180000,38.930916,1078100
2010-05-20,46.480000,47.090000,43.980000,44.029999,35.577583,2450100
2010-05-21,43.049999,46.520000,43.009998,46.310001,37.419903,2594400
2010-05-24,46.200001,47.080002,45.860001,46.090000,37.242138,1257500
2010-05-25,44.500000,45.009998,43.470001,44.750000,36.159370,1412400
2010-05-26,46.090000,47.660000,46.000000,46.439999,37.524937,2103200
2010-05-27,47.630001,47.700001,46.580002,47.320000,38.236015,1014700
2010-05-28,47.119999,47.200001,45.380001,45.709999,36.935078,1783100
2010-06-01,45.160000,45.160000,43.750000,43.779999,35.664257,1289500
2010-06-02,44.230000,44.680000,43.290001,44.209999,36.014553,1546900
2010-06-03,44.869999,44.869999,43.189999,43.610001,35.525780,1591100
2010-06-04,42.110001,42.750000,41.669998,41.939999,34.165348,2142800
2010-06-07,42.090000,42.110001,40.439999,40.580002,33.057461,1227800
2010-06-08,40.590000,41.169998,39.939999,40.759998,33.204102,2457900
