Date,GS
2012-12-27,126.66999799999999
2012-12-28,125.519997
2012-12-29,126.19999733333333
2012-12-30,126.87999766666667
2012-12-31,127.559998
2013-01-01,129.610001
2013-01-02,131.66000400000001
2013-01-03,130.940002
2013-01-04,134.509995
2013-01-05,134.42666166666666
2013-01-06,134.34332833333335
2013-01-07,134.259995
2013-01-08,133.050003
2013-01-09,134.320007
2013-01-10,137.369995
2013-01-11,137.130005
2013-01-12,136.79667166666667
2013-01-13,136.46333833333335
2013-01-14,136.130005
2013-01-15,135.58999599999999
2013-01-16,141.08999599999999
2013-01-17,141.009995
2013-01-18,144.449997
2013-01-19,144.824997
2013-01-20,145.199997
2013-01-21,145.574997
2013-01-22,145.949997
2013-01-23,145.559998
2013-01-24,144.96000700000002
2013-01-25,144.46000700000002
2013-01-26,144.35666933333334
2013-01-27,144.25333166666667
2013-01-28,144.149994
2013-01-29,147.100006
2013-01-30,147.149994
2013-01-31,147.860001
2013-02-01,149.899994
2013-02-02,149.106664
2013-02-03,148.313334
2013-02-04,147.520004
2013-02-05,150.449997
2013-02-06,151.119995
2013-02-07,150.259995
2013-02-08,151.600006
2013-02-09,151.813339
2013-02-10,152.026672
2013-02-11,152.240005
2013-02-12,154.110001
2013-02-13,154.520004
2013-02-14,155.929993
2013-02-15,154.990005
2013-02-16,155.90500225
2013-02-17,156.8199995
2013-02-18,157.73499675
2013-02-19,158.649994
2013-02-20,155.179993
2013-02-21,150.880005
2013-02-22,154.08999599999999
2013-02-23,151.94332866666664
2013-02-24,149.79666133333333
2013-02-25,147.649994
2013-02-26,148.0
2013-02-27,151.649994
2013-02-28,149.759995
2013-03-01,150.529999
2013-03-02,151.079997
2013-03-03,151.629995
2013-03-04,152.179993
2013-03-05,152.96000700000002
2013-03-06,154.130005
2013-03-07,156.619995
2013-03-08,152.979996
2013-03-09,153.086665
2013-03-10,153.193334
2013-03-11,153.300003
2013-03-12,151.850006
2013-03-13,151.91000400000001
2013-03-14,154.020004
2013-03-15,154.83999599999999
2013-03-16,153.87666299999998
2013-03-17,152.91333
2013-03-18,151.949997
2013-03-19,148.83999599999999
2013-03-20,150.130005
2013-03-21,145.380005
2013-03-22,146.600006
2013-03-23,146.43667100000002
2013-03-24,146.273336
2013-03-25,146.110001
2013-03-26,146.53999299999998
2013-03-27,147.83999599999999
2013-03-28,147.149994
2013-03-29,146.87249375
2013-03-30,146.5949935
2013-03-31,146.31749324999998
2013-04-01,146.03999299999998
2013-04-02,146.679993
2013-04-03,143.41000400000001
2013-04-04,142.990005
2013-04-05,143.690002
2013-04-06,143.733337
2013-04-07,143.776672
2013-04-08,143.820007
2013-04-09,146.520004
2013-04-10,149.46000700000002
2013-04-11,149.070007
2013-04-12,149.119995
2013-04-13,148.23333233333332
2013-04-14,147.34666966666668
2013-04-15,146.46000700000002
2013-04-16,144.100006
2013-04-17,140.600006
2013-04-18,138.600006
2013-04-19,138.720001
2013-04-20,138.98666866666667
2013-04-21,139.25333633333332
2013-04-22,139.520004
2013-04-23,142.940002
2013-04-24,143.929993
2013-04-25,144.759995
2013-04-26,144.110001
2013-04-27,144.44333433333335
2013-04-28,144.77666766666667
2013-04-29,145.110001
2013-04-30,146.070007
2013-05-01,142.610001
2013-05-02,143.669998
2013-05-03,145.369995
2013-05-04,146.39666233333332
2013-05-05,147.42332966666666
2013-05-06,148.449997
2013-05-07,149.320007
2013-05-08,150.259995
2013-05-09,148.53999299999998
2013-05-10,149.100006
2013-05-11,149.27667233333335
2013-05-12,149.45333866666667
2013-05-13,149.630005
2013-05-14,154.520004
2013-05-15,155.610001
2013-05-16,154.470001
2013-05-17,158.179993
2013-05-18,158.41999333333334
2013-05-19,158.65999366666665
2013-05-20,158.899994
2013-05-21,160.729996
2013-05-22,159.33999599999999
2013-05-23,157.41000400000001
2013-05-24,158.720001
2013-05-25,159.215
2013-05-26,159.70999899999998
2013-05-27,160.204998
2013-05-28,160.699997
2013-05-29,162.869995
2013-05-30,164.350006
2013-05-31,162.080002
2013-06-01,162.57333400000002
2013-06-02,163.066666
2013-06-03,163.559998
2013-06-04,161.679993
2013-06-05,158.300003
2013-06-06,159.679993
2013-06-07,166.009995
2013-06-08,166.50333166666667
2013-06-09,166.99666833333333
2013-06-10,167.490005
2013-06-11,163.309998
2013-06-12,161.860001
2013-06-13,165.820007
2013-06-14,162.919998
2013-06-15,163.31666566666667
2013-06-16,163.71333333333334
2013-06-17,164.110001
2013-06-18,164.149994
2013-06-19,161.559998
2013-06-20,155.41000400000001
2013-06-21,154.25
2013-06-22,153.093333
2013-06-23,151.936666
2013-06-24,150.779999
2013-06-25,153.059998
2013-06-26,151.66000400000001
2013-06-27,153.509995
2013-06-28,151.25
2013-06-29,151.41666666666666
2013-06-30,151.58333333333334
2013-07-01,151.75
2013-07-02,150.919998
2013-07-03,150.429993
2013-07-04,151.83499899999998
2013-07-05,153.240005
2013-07-06,153.43000266666667
2013-07-07,153.62000033333334
2013-07-08,153.809998
2013-07-09,156.940002
2013-07-10,155.830002
2013-07-11,157.71000700000002
2013-07-12,160.110001
2013-07-13,161.07333400000002
2013-07-14,162.036667
2013-07-15,163.0
2013-07-16,160.240005
2013-07-17,161.5
2013-07-18,164.059998
2013-07-19,164.360001
2013-07-20,164.99000066666667
2013-07-21,165.62000033333334
2013-07-22,166.25
2013-07-23,166.259995
2013-07-24,165.03999299999998
2013-07-25,165.91000400000001
2013-07-26,165.259995
2013-07-27,164.56332933333334
2013-07-28,163.86666366666665
2013-07-29,163.169998
2013-07-30,162.429993
2013-07-31,164.029999
2013-08-01,167.490005
2013-08-02,167.619995
2013-08-03,167.85333233333333
2013-08-04,168.08666966666667
2013-08-05,168.320007
2013-08-06,164.779999
2013-08-07,163.449997
2013-08-08,162.83999599999999
2013-08-09,162.130005
2013-08-10,161.98333733333334
2013-08-11,161.83666966666667
2013-08-12,161.690002
2013-08-13,163.71000700000002
2013-08-14,163.33999599999999
2013-08-15,160.75
2013-08-16,160.66000400000001
2013-08-17,159.98333766666667
2013-08-18,159.30667133333336
2013-08-19,158.630005
2013-08-20,159.559998
2013-08-21,157.110001
2013-08-22,159.41000400000001
2013-08-23,158.649994
2013-08-24,158.399994
2013-08-25,158.149994
2013-08-26,157.899994
2013-08-27,153.229996
2013-08-28,152.970001
2013-08-29,153.630005
2013-08-30,152.130005
2013-08-31,152.78750250000002
2013-09-01,153.445
2013-09-02,154.1024975
2013-09-03,154.759995
2013-09-04,155.740005
2013-09-05,156.169998
2013-09-06,156.66000400000001
2013-09-07,157.60333766666668
2013-09-08,158.54667133333334
2013-09-09,159.490005
2013-09-10,165.139999
2013-09-11,165.059998
2013-09-12,163.350006
2013-09-13,164.0
2013-09-14,165.00999966666666
2013-09-15,166.01999933333335
2013-09-16,167.029999
2013-09-17,167.419998
2013-09-18,168.059998
2013-09-19,167.779999
2013-09-20,169.75
2013-09-21,168.25
2013-09-22,166.75
2013-09-23,165.25
2013-09-24,162.970001
2013-09-25,162.309998
2013-09-26,162.28999299999998
2013-09-27,159.850006
2013-09-28,159.3033396666667
2013-09-29,158.75667333333334
2013-09-30,158.21000700000002
2013-10-01,159.0
2013-10-02,158.669998
2013-10-03,156.850006
2013-10-04,156.550003
2013-10-05,155.78333533333333
2013-10-06,155.01666766666668
2013-10-07,154.25
2013-10-08,153.050003
2013-10-09,154.440002
2013-10-10,158.009995
2013-10-11,160.0
2013-10-12,159.82000233333335
2013-10-13,159.64000466666667
2013-10-14,159.46000700000002
2013-10-15,157.630005
2013-10-16,162.25
2013-10-17,158.320007
2013-10-18,158.690002
2013-10-19,159.05000266666667
2013-10-20,159.41000333333332
2013-10-21,159.770004
2013-10-22,159.25
2013-10-23,157.740005
2013-10-24,159.96000700000002
2013-10-25,162.08999599999999
2013-10-26,161.87666299999998
2013-10-27,161.66333
2013-10-28,161.449997
2013-10-29,162.110001
2013-10-30,162.050003
2013-10-31,160.860001
2013-11-01,162.050003
2013-11-02,162.42000333333334
2013-11-03,162.79000366666668
2013-11-04,163.16000400000001
2013-11-05,161.949997
2013-11-06,163.520004
2013-11-07,159.639999
2013-11-08,163.169998
2013-11-09,163.39333066666666
2013-11-10,163.61666333333332
2013-11-11,163.83999599999999
2013-11-12,162.889999
2013-11-13,162.940002
2013-11-14,163.199997
2013-11-15,164.399994
2013-11-16,164.82666033333334
2013-11-17,165.25332666666665
2013-11-18,165.679993
2013-11-19,166.600006
2013-11-20,165.0
2013-11-21,167.070007
2013-11-22,168.100006
2013-11-23,168.56000266666666
2013-11-24,169.01999933333335
2013-11-25,169.479996
2013-11-26,168.03999299999998
2013-11-27,168.220001
2013-11-28,168.58000149999998
2013-11-29,168.940002
2013-11-30,169.20000166666665
2013-12-01,169.46000133333334
2013-12-02,169.720001
2013-12-03,168.050003
2013-12-04,168.699997
2013-12-05,165.559998
2013-12-06,167.21000700000002
2013-12-07,167.36333733333333
2013-12-08,167.51666766666668
2013-12-09,167.669998
2013-12-10,169.729996
2013-12-11,167.600006
2013-12-12,168.330002
2013-12-13,168.389999
2013-12-14,169.24333166666665
2013-12-15,170.09666433333334
2013-12-16,170.949997
2013-12-17,170.490005
2013-12-18,174.83999599999999
2013-12-19,174.770004
2013-12-20,175.16000400000001
2013-12-21,175.59666966666668
2013-12-22,176.03333533333333
2013-12-23,176.470001
2013-12-24,176.16000400000001
2013-12-25,176.3050005
2013-12-26,176.449997
2013-12-27,176.350006
2013-12-28,176.143336
2013-12-29,175.936666
2013-12-30,175.729996
2013-12-31,177.259995
2014-01-01,177.074997
2014-01-02,176.889999
2014-01-03,178.149994
2014-01-04,178.556661
2014-01-05,178.963328
2014-01-06,179.369995
2014-01-07,178.28999299999998
2014-01-08,178.440002
2014-01-09,177.399994
2014-01-10,178.389999
2014-01-11,177.55333433333334
2014-01-12,176.71666966666666
2014-01-13,175.880005
2014-01-14,176.600006
2014-01-15,178.75
2014-01-16,175.169998
2014-01-17,176.279999
2014-01-18,175.5099985
2014-01-19,174.739998
2014-01-20,173.9699975
2014-01-21,173.199997
2014-01-22,173.679993
2014-01-23,170.75
2014-01-24,167.639999
2014-01-25,166.65666666666667
2014-01-26,165.67333433333332
2014-01-27,164.690002
2014-01-28,166.25
2014-01-29,163.899994
2014-01-30,165.83999599999999
2014-01-31,164.119995
2014-02-01,162.68666566666667
2014-02-02,161.25333633333332
2014-02-03,159.820007
2014-02-04,161.759995
2014-02-05,160.419998
2014-02-06,161.75
2014-02-07,161.929993
2014-02-08,161.61999533333332
2014-02-09,161.30999766666667
2014-02-10,161.0
2014-02-11,164.389999
2014-02-12,163.5
2014-02-13,164.059998
2014-02-14,163.720001
2014-02-15,163.95249925
2014-02-16,164.1849975
2014-02-17,164.41749575
2014-02-18,164.649994
2014-02-19,163.259995
2014-02-20,164.5
2014-02-21,164.5
2014-02-22,165.17999766666665
2014-02-23,165.85999533333333
2014-02-24,166.53999299999998
2014-02-25,163.479996
2014-02-26,162.800003
2014-02-27,165.380005
2014-02-28,166.449997
2014-03-01,165.87999966666666
2014-03-02,165.31000233333333
2014-03-03,164.740005
2014-03-04,168.729996
2014-03-05,171.899994
2014-03-06,172.600006
2014-03-07,174.259995
2014-03-08,174.009995
2014-03-09,173.759995
2014-03-10,173.509995
2014-03-11,169.889999
2014-03-12,169.720001
2014-03-13,166.699997
2014-03-14,165.350006
2014-03-15,165.84666933333332
2014-03-16,166.34333266666667
2014-03-17,166.83999599999999
2014-03-18,168.08999599999999
2014-03-19,168.179993
2014-03-20,169.220001
2014-03-21,166.949997
2014-03-22,166.53999833333333
2014-03-23,166.12999966666666
2014-03-24,165.720001
2014-03-25,163.25
2014-03-26,161.729996
2014-03-27,162.28999299999998
2014-03-28,162.300003
2014-03-29,162.81667066666668
2014-03-30,163.33333833333333
2014-03-31,163.850006
2014-04-01,165.919998
2014-04-02,167.270004
2014-04-03,166.08999599999999
2014-04-04,163.240005
2014-04-05,161.68000266666667
2014-04-06,160.12000033333334
2014-04-07,158.559998
2014-04-08,156.559998
2014-04-09,158.16000400000001
2014-04-10,155.979996
2014-04-11,152.720001
2014-04-12,153.39333566666667
2014-04-13,154.06667033333332
2014-04-14,154.740005
2014-04-15,154.919998
2014-04-16,157.220001
2014-04-17,157.440002
2014-04-18,157.53000225
2014-04-19,157.6200025
2014-04-20,157.71000275
2014-04-21,157.800003
2014-04-22,160.46000700000002
2014-04-23,160.449997
2014-04-24,160.850006
2014-04-25,158.240005
2014-04-26,157.67333433333332
2014-04-27,157.10666366666666
2014-04-28,156.53999299999998
2014-04-29,158.240005
2014-04-30,159.820007
2014-05-01,160.369995
2014-05-02,158.880005
2014-05-03,158.036672
2014-05-04,157.193339
2014-05-05,156.350006
2014-05-06,154.53999299999998
2014-05-07,155.520004
2014-05-08,157.399994
2014-05-09,157.199997
2014-05-10,157.98333233333332
2014-05-11,158.76666766666668
2014-05-12,159.550003
2014-05-13,160.279999
2014-05-14,159.449997
2014-05-15,156.639999
2014-05-16,156.429993
2014-05-17,156.84332799999999
2014-05-18,157.256663
2014-05-19,157.669998
2014-05-20,156.350006
2014-05-21,159.350006
2014-05-22,159.850006
2014-05-23,160.16000400000001
2014-05-24,160.56250400000002
2014-05-25,160.96500400000002
2014-05-26,161.367504
2014-05-27,161.770004
2014-05-28,161.190002
2014-05-29,160.740005
2014-05-30,159.809998
2014-05-31,159.88333166666666
2014-06-01,159.95666533333335
2014-06-02,160.029999
2014-06-03,161.800003
2014-06-04,162.389999
2014-06-05,162.580002
2014-06-06,166.190002
2014-06-07,166.126668
2014-06-08,166.063334
2014-06-09,166.0
2014-06-10,166.360001
2014-06-11,165.429993
2014-06-12,165.96000700000002
2014-06-13,165.889999
2014-06-14,165.876668
2014-06-15,165.863337
2014-06-16,165.850006
2014-06-17,168.220001
2014-06-18,169.860001
2014-06-19,169.729996
2014-06-20,169.83999599999999
2014-06-21,169.97333233333333
2014-06-22,170.10666866666665
2014-06-23,170.240005
2014-06-24,168.229996
2014-06-25,168.380005
2014-06-26,168.009995
2014-06-27,166.779999
2014-06-28,167.0
2014-06-29,167.220001
2014-06-30,167.440002
2014-07-01,166.809998
2014-07-02,166.889999
2014-07-03,169.46000700000002
2014-07-04,169.040005
2014-07-05,168.620003
2014-07-06,168.20000100000001
2014-07-07,167.779999
2014-07-08,164.91000400000001
2014-07-09,164.669998
2014-07-10,163.419998
2014-07-11,164.800003
2014-07-12,165.53333533333333
2014-07-13,166.26666766666668
2014-07-14,167.0
2014-07-15,169.169998
2014-07-16,170.470001
2014-07-17,170.139999
2014-07-18,171.470001
2014-07-19,171.55333433333334
2014-07-20,171.63666766666665
2014-07-21,171.720001
2014-07-22,175.020004
2014-07-23,176.820007
2014-07-24,176.259995
2014-07-25,175.399994
2014-07-26,175.58332833333333
2014-07-27,175.76666266666666
2014-07-28,175.949997
2014-07-29,175.53999299999998
2014-07-30,175.759995
2014-07-31,172.869995
2014-08-01,170.25
2014-08-02,170.73000066666665
2014-08-03,171.21000133333334
2014-08-04,171.690002
2014-08-05,169.419998
2014-08-06,169.740005
2014-08-07,169.100006
2014-08-08,172.259995
2014-08-09,172.32666566666668
2014-08-10,172.39333633333334
2014-08-11,172.46000700000002
2014-08-12,172.330002
2014-08-13,172.369995
2014-08-14,172.729996
2014-08-15,171.899994
2014-08-16,172.78333033333334
2014-08-17,173.66666666666666
2014-08-18,174.550003
2014-08-19,173.96000700000002
2014-08-20,174.029999
2014-08-21,175.149994
2014-08-22,175.470001
2014-08-23,176.26999899999998
2014-08-24,177.069997
2014-08-25,177.869995
2014-08-26,177.899994
2014-08-27,177.809998
2014-08-28,177.649994
2014-08-29,179.110001
2014-08-30,179.27500175
2014-08-31,179.4400025
2014-09-01,179.60500325
2014-09-02,179.770004
2014-09-03,179.600006
2014-09-04,180.080002
2014-09-05,179.75
2014-09-06,179.87000033333334
2014-09-07,179.99000066666667
2014-09-08,180.110001
2014-09-09,177.399994
2014-09-10,179.869995
2014-09-11,181.0
2014-09-12,183.169998
2014-09-13,183.43999733333334
2014-09-14,183.70999666666665
2014-09-15,183.979996
2014-09-16,184.03999299999998
2014-09-17,184.820007
2014-09-18,187.889999
2014-09-19,186.199997
2014-09-20,185.89666233333332
2014-09-21,185.59332766666665
2014-09-22,185.28999299999998
2014-09-23,185.08999599999999
2014-09-24,187.809998
2014-09-25,184.08999599999999
2014-09-26,185.119995
2014-09-27,184.68999733333334
2014-09-28,184.25999966666666
2014-09-29,183.830002
2014-09-30,183.570007
2014-10-01,180.699997
2014-10-02,182.880005
2014-10-03,188.070007
2014-10-04,187.87333666666666
2014-10-05,187.67666633333334
2014-10-06,187.479996
2014-10-07,183.800003
2014-10-08,186.639999
2014-10-09,181.270004
2014-10-10,180.380005
2014-10-11,179.84333800000002
2014-10-12,179.306671
2014-10-13,178.770004
2014-10-14,178.699997
2014-10-15,177.240005
2014-10-16,172.580002
2014-10-17,176.91000400000001
2014-10-18,177.22000133333333
2014-10-19,177.52999866666667
2014-10-20,177.83999599999999
2014-10-21,180.179993
2014-10-22,176.830002
2014-10-23,180.059998
2014-10-24,183.350006
2014-10-25,183.536672
2014-10-26,183.723338
2014-10-27,183.91000400000001
2014-10-28,186.320007
2014-10-29,186.080002
2014-10-30,186.970001
2014-10-31,189.990005
2014-11-01,190.270004
2014-11-02,190.550003
2014-11-03,190.830002
2014-11-04,190.270004
2014-11-05,189.83999599999999
2014-11-06,191.0
2014-11-07,190.71000700000002
2014-11-08,191.073339
2014-11-09,191.43667100000002
2014-11-10,191.800003
2014-11-11,191.880005
2014-11-12,190.179993
2014-11-13,190.240005
2014-11-14,189.979996
2014-11-15,189.96332833333332
2014-11-16,189.94666066666667
2014-11-17,189.929993
2014-11-18,189.639999
2014-11-19,189.190002
2014-11-20,189.75
2014-11-21,189.58999599999999
2014-11-22,189.74999966666667
2014-11-23,189.91000333333332
2014-11-24,190.070007
2014-11-25,188.860001
2014-11-26,188.520004
2014-11-27,188.46500400000002
2014-11-28,188.41000400000001
2014-11-29,188.34000166666667
2014-11-30,188.26999933333335
2014-12-01,188.199997
2014-12-02,190.190002
2014-12-03,190.949997
2014-12-04,191.949997
2014-12-05,195.449997
2014-12-06,195.83999633333332
2014-12-07,196.22999566666667
2014-12-08,196.619995
2014-12-09,196.889999
2014-12-10,192.0
2014-12-11,193.53999299999998
2014-12-12,188.820007
2014-12-13,187.726669
2014-12-14,186.633331
2014-12-15,185.53999299999998
2014-12-16,183.309998
2014-12-17,185.029999
2014-12-18,191.610001
2014-12-19,193.279999
2014-12-20,193.66666666666666
2014-12-21,194.05333433333334
2014-12-22,194.440002
2014-12-23,195.5
2014-12-24,195.889999
2014-12-25,195.669998
2014-12-26,195.449997
2014-12-27,195.69666533333333
2014-12-28,195.94333366666666
2014-12-29,196.190002
2014-12-30,195.71000700000002
2014-12-31,193.830002
2015-01-01,194.120003
2015-01-02,194.41000400000001
2015-01-03,192.38666800000001
2015-01-04,190.36333199999999
2015-01-05,188.33999599999999
2015-01-06,184.529999
2015-01-07,187.279999
2015-01-08,190.270004
2015-01-09,187.350006
2015-01-10,186.59000633333335
2015-01-11,185.83000666666666
2015-01-12,185.070007
2015-01-13,184.929993
2015-01-14,180.229996
2015-01-15,178.490005
2015-01-16,177.229996
2015-01-17,176.82999825000002
2015-01-18,176.4300005
2015-01-19,176.03000275
2015-01-20,175.630005
2015-01-21,177.149994
2015-01-22,182.03999299999998
2015-01-23,180.490005
2015-01-24,180.46666933333333
2015-01-25,180.44333366666666
2015-01-26,180.419998
2015-01-27,176.490005
2015-01-28,173.050003
2015-01-29,175.990005
2015-01-30,172.41000400000001
2015-01-31,173.43667100000002
2015-02-01,174.463338
2015-02-02,175.490005
2015-02-03,180.240005
2015-02-04,178.779999
2015-02-05,180.770004
2015-02-06,183.429993
2015-02-07,183.02666233333332
2015-02-08,182.62333166666667
2015-02-09,182.220001
2015-02-10,184.559998
2015-02-11,187.649994
2015-02-12,189.779999
2015-02-13,189.0
2015-02-14,189.255001
2015-02-15,189.510002
2015-02-16,189.765003
2015-02-17,190.020004
2015-02-18,188.669998
2015-02-19,189.110001
2015-02-20,191.509995
2015-02-21,191.109996
2015-02-22,190.70999700000002
2015-02-23,190.309998
2015-02-24,192.220001
2015-02-25,191.720001
2015-02-26,192.199997
2015-02-27,189.78999299999998
2015-02-28,190.45665966666664
2015-03-01,191.12332633333332
2015-03-02,191.78999299999998
2015-03-03,191.270004
2015-03-04,189.669998
2015-03-05,190.080002
2015-03-06,186.91000400000001
2015-03-07,187.25000033333333
2015-03-08,187.58999666666668
2015-03-09,187.929993
2015-03-10,182.71000700000002
2015-03-11,184.179993
2015-03-12,189.949997
2015-03-13,189.33999599999999
2015-03-14,190.19332866666664
2015-03-15,191.04666133333333
2015-03-16,191.899994
2015-03-17,190.570007
2015-03-18,192.320007
2015-03-19,189.970001
2015-03-20,193.130005
2015-03-21,192.7400056666667
2015-03-22,192.35000633333334
2015-03-23,191.96000700000002
2015-03-24,191.279999
2015-03-25,187.350006
2015-03-26,187.240005
2015-03-27,188.059998
2015-03-28,189.04666666666668
2015-03-29,190.03333533333333
2015-03-30,191.020004
2015-03-31,187.970001
2015-04-01,192.229996
2015-04-02,191.550003
2015-04-03,191.675003
2015-04-04,191.800003
2015-04-05,191.925003
2015-04-06,192.050003
2015-04-07,192.389999
2015-04-08,192.559998
2015-04-09,194.889999
2015-04-10,195.639999
2015-04-11,195.62
2015-04-12,195.600001
2015-04-13,195.580002
2015-04-14,197.720001
2015-04-15,201.100006
2015-04-16,200.21000700000002
2015-04-17,197.350006
2015-04-18,197.600006
2015-04-19,197.850006
2015-04-20,198.100006
2015-04-21,196.83999599999999
2015-04-22,198.320007
2015-04-23,199.309998
2015-04-24,197.990005
2015-04-25,197.50000466666665
2015-04-26,197.01000433333334
2015-04-27,196.520004
2015-04-28,197.490005
2015-04-29,198.559998
2015-04-30,196.419998
2015-05-01,197.529999
2015-05-02,198.12000033333334
2015-05-03,198.71000166666667
2015-05-04,199.300003
2015-05-05,197.28999299999998
2015-05-06,196.25
2015-05-07,197.389999
2015-05-08,200.5
2015-05-09,200.90999866666667
2015-05-10,201.31999733333333
2015-05-11,201.729996
2015-05-12,200.529999
2015-05-13,201.429993
2015-05-14,202.619995
2015-05-15,202.970001
2015-05-16,203.53333533333333
2015-05-17,204.09666966666668
2015-05-18,204.66000400000001
2015-05-19,205.399994
2015-05-20,205.080002
2015-05-21,204.949997
2015-05-22,207.800003
2015-05-23,207.4450035
2015-05-24,207.09000400000002
2015-05-25,206.7350045
2015-05-26,206.380005
2015-05-27,209.059998
2015-05-28,208.479996
2015-05-29,206.190002
2015-05-30,206.73000066666665
2015-05-31,207.26999933333335
2015-06-01,207.809998
2015-06-02,206.429993
2015-06-03,208.28999299999998
2015-06-04,208.869995
2015-06-05,210.44999700000002
2015-06-06,210.2299956666667
2015-06-07,210.00999433333334
2015-06-08,209.789993
2015-06-09,209.020004
2015-06-10,213.13000499999998
2015-06-11,213.940002
2015-06-12,213.059998
2015-06-13,212.62666366666667
2015-06-14,212.19332933333337
2015-06-15,211.75999500000003
2015-06-16,213.559998
2015-06-17,212.92999300000002
2015-06-18,214.600006
2015-06-19,213.190002
2015-06-20,214.29666633333335
2015-06-21,215.40333066666668
2015-06-22,216.50999500000003
2015-06-23,218.399994
2015-06-24,214.42999300000002
2015-06-25,212.82000699999998
2015-06-26,213.169998
2015-06-27,211.32999666666666
2015-06-28,209.48999533333333
2015-06-29,207.649994
2015-06-30,208.78999299999998
2015-07-01,209.940002
2015-07-02,209.199997
2015-07-03,208.90999599999998
2015-07-04,208.619995
2015-07-05,208.329994
2015-07-06,208.03999299999998
2015-07-07,208.21000700000002
2015-07-08,204.059998
2015-07-09,204.809998
2015-07-10,207.190002
2015-07-11,208.16666633333332
2015-07-12,209.14333066666669
2015-07-13,210.11999500000002
2015-07-14,212.16000400000001
2015-07-15,212.960007
2015-07-16,211.17999300000002
2015-07-17,212.460007
2015-07-18,212.436671
2015-07-19,212.41333500000002
2015-07-20,212.38999900000002
2015-07-21,211.5
2015-07-22,213.25
2015-07-23,211.05000299999998
2015-07-24,207.350006
2015-07-25,206.57333866666667
2015-07-26,205.79667133333334
2015-07-27,205.020004
2015-07-28,206.240005
2015-07-29,206.83999599999999
2015-07-30,207.199997
2015-07-31,205.070007
2015-08-01,204.94333866666668
2015-08-02,204.81667033333332
2015-08-03,204.690002
2015-08-04,205.169998
2015-08-05,205.699997
2015-08-06,205.08999599999999
2015-08-07,203.440002
2015-08-08,204.283335
2015-08-09,205.126668
2015-08-10,205.970001
2015-08-11,201.699997
2015-08-12,201.130005
2015-08-13,200.740005
2015-08-14,202.020004
2015-08-15,202.20333833333333
2015-08-16,202.38667266666667
2015-08-17,202.570007
2015-08-18,201.179993
2015-08-19,200.949997
2015-08-20,196.75
2015-08-21,187.740005
2015-08-22,184.98000566666667
2015-08-23,182.22000633333334
2015-08-24,179.46000700000002
2015-08-25,178.220001
2015-08-26,184.399994
2015-08-27,189.21000700000002
2015-08-28,187.75
2015-08-29,188.03333533333333
2015-08-30,188.31667066666668
2015-08-31,188.600006
2015-09-01,182.119995
2015-09-02,184.509995
2015-09-03,185.059998
2015-09-04,180.380005
2015-09-05,181.755005
2015-09-06,183.130005
2015-09-07,184.505005
2015-09-08,185.880005
2015-09-09,185.679993
2015-09-10,185.91000400000001
2015-09-11,185.270004
2015-09-12,184.82667
2015-09-13,184.38333599999999
2015-09-14,183.940002
2015-09-15,187.449997
2015-09-16,188.639999
2015-09-17,186.449997
2015-09-18,180.940002
2015-09-19,181.74333666666666
2015-09-20,182.54667133333334
2015-09-21,183.350006
2015-09-22,179.720001
2015-09-23,179.41000400000001
2015-09-24,176.91000400000001
2015-09-25,179.830002
2015-09-26,177.56000266666666
2015-09-27,175.29000333333335
2015-09-28,173.020004
2015-09-29,171.860001
2015-09-30,173.759995
2015-10-01,176.020004
2015-10-02,177.009995
2015-10-03,178.23999566666666
2015-10-04,179.46999633333334
2015-10-05,180.699997
2015-10-06,180.320007
2015-10-07,182.229996
2015-10-08,181.070007
2015-10-09,179.190002
2015-10-10,179.53666666666666
2015-10-11,179.88333133333333
2015-10-12,180.229996
2015-10-13,180.970001
2015-10-14,179.509995
2015-10-15,184.96000700000002
2015-10-16,185.179993
2015-10-17,185.36666366666665
2015-10-18,185.55333433333334
2015-10-19,185.740005
2015-10-20,185.509995
2015-10-21,179.699997
2015-10-22,183.559998
2015-10-23,185.5
2015-10-24,186.00333166666667
2015-10-25,186.50666333333334
2015-10-26,187.009995
2015-10-27,186.309998
2015-10-28,191.320007
2015-10-29,189.889999
2015-10-30,187.5
2015-10-31,188.22666433333333
2015-11-01,188.95332866666666
2015-11-02,189.679993
2015-11-03,190.690002
2015-11-04,191.649994
2015-11-05,192.020004
2015-11-06,199.169998
2015-11-07,198.36666366666665
2015-11-08,197.56332933333334
2015-11-09,196.759995
2015-11-10,197.809998
2015-11-11,197.389999
2015-11-12,192.770004
2015-11-13,190.389999
2015-11-14,190.98000066666665
2015-11-15,191.57000233333335
2015-11-16,192.16000400000001
2015-11-17,190.570007
2015-11-18,193.66000400000001
2015-11-19,193.029999
2015-11-20,191.470001
2015-11-21,190.71000133333334
2015-11-22,189.95000166666665
2015-11-23,189.190002
2015-11-24,188.669998
2015-11-25,189.149994
2015-11-26,189.8099975
2015-11-27,190.470001
2015-11-28,190.320002
2015-11-29,190.170003
2015-11-30,190.020004
2015-12-01,193.070007
2015-12-02,190.259995
2015-12-03,185.199997
2015-12-04,189.990005
2015-12-05,188.490005
2015-12-06,186.990005
2015-12-07,185.490005
2015-12-08,182.919998
2015-12-09,180.71000700000002
2015-12-10,182.110001
2015-12-11,176.559998
2015-12-12,176.50666333333334
