Date,Open,High,Low,GS,Adj Close,Volume,MA7,MA21,EMA,PCh_up,PCh_dn,PCc_mid,20STD,upper_band,lower_band,LeadingSpanA,LeadingSpanB,BaseLine,ConversionLine,MassIndex,Stoch,StochSignal,rsi,EMA12,EMA26,MACD,GSshift1,ROC7,momentum,VWAP,MFI
2010-01-14,168.0,170.720001,167.21000700000005,168.529999,142.690826,10521400.0,171.0228578571429,167.63642823809525,170.07037017003935,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,172.4349975,172.4349975,172.4349975,172.4349975,10.363954372686731,19.08157597720676,16.393143354515917,34.582921263315555,171.26196245713726,171.966159913326,-0.7041974561887514,169.070007,-5.144368268636998,94.855631731363,172.3902867724038,34.592863873710954
2010-01-15,167.600006,167.800003,164.580002,165.21000700000005,139.879837,10896300.0,169.7228591428572,167.63642823809525,168.5917958471768,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,171.66500100000002,171.66500100000002,171.66500100000002,171.66500100000002,11.293218315847572,4.4460486162386195,15.628265553691078,27.453281903127532,170.18594464457814,171.13606007519815,-0.9501154306200021,168.529999,-5.220578913666191,94.7794210863338,171.74313428512087,30.97904525928884
2010-01-16,166.95250325,167.70000075000004,164.41,165.62250550000005,140.229084,10098550.0,168.6127411666667,167.63642823809525,167.69229355432242,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,171.24999824999998,171.57999999999998,171.57999999999998,170.9199965,12.218888530481607,8.455407949791132,10.661010847745473,29.40077462034779,169.39355824638548,170.49014815121316,-1.096589904827681,165.21000700000005,-4.481617472585828,95.51838252741418,171.25229812988886,37.07328087084711
2010-01-17,166.30500049999998,167.5999985,164.23999799999999,166.035004,140.578331,9300800.0,167.69250392857148,167.63642823809525,167.19171162588853,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,170.96749766666667,171.494999,171.494999,170.43999633333334,13.14769537157442,12.37081841890855,8.424091661646068,31.384426476510782,168.82170369084488,169.98978244340157,-1.1680787525566814,165.62250550000005,-3.734801272459662,96.26519872754034,170.87147987102634,41.80692076887875
2010-01-18,165.65749775,167.49999624999995,164.069996,166.44750249999998,140.927578,8503050.0,166.96214742857146,167.63642823809525,166.9673838783421,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,170.68499708333334,171.409998,171.409998,169.95999616666668,14.084127820447124,16.195543952167736,12.340590106955775,33.39966570935388,168.4239843464724,169.60659452319453,-1.182610176722136,166.035004,-2.9800044063885,97.0199955936115,170.44991796139655,45.552482163880306
2010-01-19,165.009995,167.399994,163.899994,166.860001,141.276825,7705300.0,166.82500371428574,167.63642823809525,166.93506159843108,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,170.40249649999998,171.324997,171.324997,169.479996,15.030974945203997,19.932699017091423,16.166353796055873,35.44159813631184,168.1655237671553,169.31927827794118,-1.1537545107858875,166.44750249999998,-0.5720450244052205,99.42795497559477,169.75380685362416,43.595790018895904
2010-01-20,165.800003,168.179993,164.320007,167.78999299999995,142.064316,8893900.0,166.6421445714286,167.63642823809525,167.1921390595208,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,169.31749725,171.324997,171.324997,167.3099975,16.002399739342668,26.19526887733216,20.774503948863746,39.914373366418964,168.10416456171887,169.16404246718187,-1.0598779054629972,166.860001,-0.7570911143335145,99.24290888566648,169.26749761620124,50.13901259639627
2010-01-21,169.28999299999995,171.0,156.770004,160.869995,136.205276,51738300.0,165.54785828571428,167.63642823809525,165.2924022844676,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,165.822502,167.760002,167.760002,163.885002,17.396142232710996,19.845078329906126,21.991015408109874,25.66539566721835,166.93332796698795,168.34460520025362,-1.4112772332656789,167.78999299999995,-4.545187233995067,95.45481276600493,166.92676212268634,32.45874665553745
2010-01-22,158.690002,159.75,152.25,154.119995,130.490143,30175600.0,163.96357085714286,167.63642823809525,161.93685514611536,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,163.5625,165.5,165.5,161.625,18.746704819490457,7.667057847108407,17.90246835144887,18.665676535016118,164.8759771875851,166.97314694837831,-2.097169760793207,160.869995,-6.71267570371815,93.28732429628185,164.7982155408722,28.958189703161665
2010-01-23,157.83666966666667,159.26666766666668,153.0,154.40666199999995,130.73286966666666,26076066.66666667,162.36130749999998,167.63642823809525,159.6759932093035,177.669998,154.119995,165.8949965,6.388939797601043,181.0614627952021,155.50570360479793,163.5625,165.5,165.5,161.625,20.014616679026478,9.138399724892407,12.216845300635619,19.667708139713127,163.20620566050337,165.78803190288275,-2.5818262423793783,154.119995,-6.771932030698623,93.22806796930138,163.32172189394953,38.4149771543148
2010-01-24,156.98333733333334,158.78333533333333,153.75,154.693329,130.97559633333333,21976533.33333333,160.74106821428566,167.63642823809525,158.18035856596825,177.669998,154.119995,165.8949965,6.9598032780925765,181.28385610618517,153.44464299381485,163.5625,165.5,165.5,161.625,21.185415359200977,10.711658107116033,9.17237189303892,20.71956888434005,161.85609280145957,164.76246786820866,-2.906375066749092,154.40666199999995,-6.830893924030611,93.16910607596938,162.24621177835797,45.56086305494916
2010-01-25,156.130005,158.300003,154.5,154.979996,131.218323,17877000.0,159.10285299999995,166.7745231904762,157.2198742640037,177.669998,154.119995,165.8949965,7.160957900341217,180.62816520068245,151.98433359931758,163.5625,165.5,165.5,161.625,22.254185802097602,14.559978666666666,11.470012166225004,21.82196462315588,160.77072351210552,163.87450865440277,-3.103785142297255,154.693329,-6.88956357275471,93.11043642724529,161.43456986133077,51.146629398789536
2010-01-26,154.910004,156.5,150.699997,150.880005,127.746964,15985900.0,156.8199964285714,165.57166633333333,155.31739279945737,177.669998,150.880005,164.2750015,7.683484658866609,180.5042192177332,149.7702805822668,162.7874985,164.7249985,164.7249985,160.8499985,23.31816143746499,0.886738785211091,8.719458519664565,17.972722156378893,159.21572694819602,162.71436214570298,-3.4986351975069567,154.979996,-9.57688835205029,90.42311164794971,160.55352428174933,50.22689308806575
2010-01-27,150.75,152.929993,148.270004,151.5,128.271866,19899000.0,154.49285457142855,164.48785704761906,154.1719555153348,174.309998,150.880005,162.59500150000002,7.665178144284527,179.15910628856906,148.49839371143096,161.572502,163.510002,163.510002,159.635002,24.342061903674328,14.210279667449127,9.885665706442264,20.263220997628153,158.00675385159832,161.72814246303363,-3.721388611435316,150.880005,-9.708560509922638,90.29143949007737,159.43497142631202,48.83091237421116
2010-01-28,154.229996,155.199997,149.949997,153.28999299999995,129.78743,16160700.0,153.4099971428571,163.32690442857142,153.90733127280757,173.39333133333335,150.880005,162.13666816666668,7.593144320081976,177.96403839016395,147.59146110983605,161.572502,163.510002,163.510002,159.635002,25.357552566128966,22.08530525038347,12.39410790101453,26.632946047527113,157.2697825718786,160.9962206675197,-3.7264380956411003,151.5,-4.7118805467732106,95.2881194532268,158.62899994737248,49.7069997044989
2010-01-29,154.440002,154.880005,147.809998,148.720001,125.918076,18502800.0,152.63856942857137,162.10833314285713,152.3509860893672,172.47666466666664,148.720001,160.5983328333333,7.77970381903112,177.1034908713956,145.98467559527109,161.342499,163.279999,163.279999,159.404999,25.421404746085894,3.924117815944946,13.406567577925815,21.83673312213648,155.93711730891627,159.9447041785339,-4.007586869617626,153.28999299999995,-3.5037595219231568,96.49624047807684,157.75491279795844,48.53623613573667
2010-01-30,152.90000366666666,155.00333666666668,148.27666766666667,150.19000233333333,127.16268966666668,16662133.333333336,152.03618947619043,161.00341271428573,151.70264835875315,171.559998,148.720001,160.1399995,7.727296419407531,175.88434295548174,144.9751572778516,158.529999,163.279999,163.279999,153.779999,25.537647271843603,10.263062216783416,12.090828427703912,26.426470227275885,155.04311767966638,159.1187329629635,-4.075615283297111,148.720001,-2.7308793623597865,97.26912063764021,157.04124140449935,49.561639344177685
2010-01-31,151.36000533333333,155.12666833333333,148.7433373333334,151.66000366666668,128.40730333333335,14821466.666666664,151.60285728571424,160.01214314285716,151.68985436262062,169.070007,148.720001,158.895004,7.496443490938622,174.42763738187725,144.44186341812278,158.40916591666667,163.279999,163.279999,153.53833283333336,25.74671819070707,16.60200661762201,10.263062216783425,30.802309777622924,154.51775158927967,158.49379569233744,-3.976044103057774,150.19000233333333,-1.9608636991277906,98.03913630087222,156.45946100494413,50.39049392092802
2010-02-01,149.820007,155.25,149.21000700000005,153.130005,129.651917,12980800.0,151.3385728571428,159.13452442857144,152.12191346573036,169.070007,148.720001,158.895004,7.3498446586407935,173.3999396172816,144.00056098271844,158.28833283333336,163.279999,163.279999,153.29666666666668,25.885806668662234,22.94095101846048,16.602006617621935,34.96768108063297,154.302558324935,158.0487076700368,-3.7461493451017986,151.66000366666668,-1.1936966368227215,98.80630336317728,155.98646705121504,51.03737382561381
2010-02-02,153.649994,157.5,153.649994,156.940002,132.87776200000002,17246600.0,152.20428671428567,158.61642895238097,153.56737260570668,168.529999,148.720001,158.625,6.938048726946967,171.96984750389396,144.21765259610606,157.837498,163.279999,162.61999550000002,153.0550005,25.96081460123499,39.37043213709075,26.304463257724382,44.3224640785553,154.71103941041792,157.95751926350783,-3.246479853089909,153.130005,4.016434782064052,104.01643478206407,155.720659872202,52.57306951160009
2010-02-03,157.919998,159.940002,157.110001,157.229996,133.123352,16785200.0,153.02285757142855,158.0526189047619,154.66617696042235,167.78999299999995,148.720001,158.25499699999997,6.489019705929281,170.5067893118586,144.55071048814148,158.04999816666668,163.279999,162.22499633333334,153.875,25.948231925730184,40.62094518146223,34.31077611233779,44.97131167528796,155.10076749016605,157.89816732008197,-2.7973998299159177,156.940002,3.782175577557756,103.78217557755775,155.52399783098576,53.775301718900316
2010-02-04,155.270004,156.059998,150.449997,150.679993,127.577637,18895000.0,152.65000042857142,157.20261861904766,153.47030856479412,167.78999299999995,148.720001,158.25499699999997,6.396495147351844,169.59523949470372,144.00925890529635,157.85249858333333,163.279999,161.8299971666667,153.875,25.946640476156688,23.660297226612556,34.55055818172182,35.03897813044115,154.41738967424612,157.3136902698002,-2.8963005955540666,157.229996,-1.7026551759317763,98.29734482406822,153.85883332971625,61.11854455020108
2010-02-05,150.820007,154.46000700000005,148.869995,154.160004,130.524048,18759200.0,153.4271437142857,156.67642800000002,153.67721879497756,167.78999299999995,148.720001,158.25499699999997,6.069782553545474,168.368689232091,144.08955901790907,157.654999,163.279999,161.434998,153.875,25.938212202631796,52.34957878002338,38.876940396032694,42.32703601840341,154.37763145955776,157.0600765655279,-2.682445105970146,150.679993,3.657882573575286,103.6578825735753,153.57678263643092,71.37122608150185
2010-02-06,151.970006,154.50667333333334,149.51999899999996,153.14000466666667,129.66043366666668,15925233.333333336,153.84857261904764,156.0820231984127,153.5160536843078,167.78999299999995,148.720001,158.25499699999997,5.64323662828609,166.87084741490554,144.29790090176118,156.6399995,163.279999,159.404999,153.875,25.949615902968077,43.940683504034034,39.98351983688996,40.87937407526597,154.1865750502664,156.7468188646633,-2.560243814396898,154.160004,1.9641802300435933,101.96418023004358,153.2857290733209,63.58681732529755
2010-02-07,153.120005,154.5533396666667,150.170003,152.12000533333338,128.79681933333333,13091266.666666668,153.91428714285718,155.41940421428575,153.09723759246182,167.78999299999995,148.720001,158.25499699999997,5.07214637660705,165.0122920532141,144.7237065467859,156.7566669166667,163.279999,159.404999,154.10833483333334,25.951429711595935,35.53178822804493,43.94068350403409,39.427163751499855,153.8677201200806,156.3792302484581,-2.5115101283774948,153.14000466666667,0.30331112722226744,100.30331112722226,152.99831872581913,56.55269445562828
2010-02-08,154.270004,154.600006,150.820007,151.100006,127.933205,10257300.0,153.62428728571436,154.68857104761906,152.49806652588288,167.78999299999995,148.720001,158.25499699999997,4.272171302159274,162.62434215431858,145.53565694568147,156.87333433333333,163.279999,159.404999,154.3416696666667,25.929501872091194,27.12289295205512,35.53178822804467,37.974381018770536,153.44087455756002,155.96205092173278,-2.52117636417276,152.12000533333338,-1.3256703021723297,98.67432969782767,152.72920588699276,50.48587503144194
2010-02-09,152.699997,153.529999,149.649994,152.490005,129.11009199999998,14017300.0,152.9885734285715,154.00428552380956,152.49564806362883,160.869995,148.720001,154.794998,2.8063573101728574,158.92771477034574,147.70228552965432,156.90499875,163.279999,159.404999,154.40499849999998,25.907069009482083,38.582073014980004,33.74558473169332,41.15640614933652,153.2942837312875,155.6890310832909,-2.3947473520034066,151.100006,-2.8354765791324485,97.16452342086755,152.67925157534503,50.946220182673386
2010-02-10,152.770004,155.350006,151.759995,153.630005,130.07531699999998,10555300.0,152.47428900000006,153.3300003809524,152.83595558671811,157.229996,148.720001,152.9749985,2.1768832597720964,157.30676716954423,148.59923413045584,156.90499875,163.279999,159.404999,154.40499849999998,25.872227174417045,47.98025623074824,37.89507406592775,43.70711591454864,153.34602370983663,155.52785712541814,-2.181833415581508,152.490005,-2.289633715948189,97.71036628405182,152.88848000721694,58.03049628289324
2010-02-11,154.399994,155.320007,152.25,154.050003,130.430878,11163400.0,152.95571900000007,153.00523885714287,153.20017014197174,157.229996,148.720001,152.9749985,2.174963849739676,157.29942874947938,148.5995733505207,156.90499875,163.279999,159.404999,154.40499849999998,25.808747143250667,51.44272829588518,46.00168584720444,44.6588962477287,153.45448884138094,155.4126595872498,-1.9581707458688697,153.630005,2.236534481389316,102.23653448138931,152.9467107952646,57.0465164220764
2010-02-12,152.369995,154.5,151.139999,153.929993,130.32926899999998,10293200.0,152.92286028571434,152.99619114285719,153.4191171387795,157.229996,148.720001,152.9749985,2.1607207979702925,157.24710919594065,148.60422600405946,155.93499774999998,163.279999,159.404999,152.46499649999998,25.734171581793472,48.470918965054096,49.29796783056247,44.42774703736498,153.52773510959705,155.29753305071435,-1.7697979411173037,154.050003,-0.14920277246489333,99.85079722753511,153.1866186688764,59.278285621537414
2010-02-13,153.102497,155.31000125,152.00500075,154.79749325,131.06376999999998,10594175.0,153.15964436904764,153.01480215476195,153.83263015643865,157.229996,148.720001,152.9749985,2.1653264601105793,157.2615287327212,148.60022289227888,155.75749975000002,163.279999,159.404999,152.1100005,25.64892681611661,54.07106577631406,51.32823767908442,46.58015175448314,153.72328985959507,155.25884409439496,-1.5355542347998892,153.929993,1.0823354661253388,101.08233546612533,153.40586562238923,58.0736246186637
2010-02-14,153.83499899999995,156.1200025,152.8700025,155.66499349999995,131.798271,10895150.0,153.66607125000002,153.06107189285717,154.38233933100173,157.229996,148.720001,152.9749985,2.2045071033509953,157.37413989420202,148.55611148079805,156.11249987499997,163.279999,159.404999,152.82000074999996,25.541062082548716,61.38206145669068,54.64134873268625,48.719128257928574,154.0222817414203,155.29016529888665,-1.267883557466348,154.79749325,2.3303891943065644,102.33038919430658,153.6109974467055,57.27096291059266
2010-02-15,154.567501,156.93000375,153.73500425,156.53249375,132.532772,11196125.0,154.44214092857146,153.1350003571429,155.02738579756738,157.229996,148.720001,152.9749985,2.2840181002628217,157.8157863255257,148.67971392447438,156.3474989375,163.279999,159.404999,153.28999887499998,25.01428836244416,69.21855379133902,61.55722700811455,50.838996116121535,154.40876159621538,155.38567980892634,-0.9769182127109559,155.66499349999995,3.5952928751041733,103.59529287510418,153.81020600662794,56.92478064643218
2010-02-16,155.300003,157.740005,154.600006,157.399994,133.267273,11497100.0,155.14356792857143,153.44547602380956,155.73916836710524,157.399994,148.720001,153.0599975,2.4231779612109547,158.38910574742195,148.69639390257814,153.78499975,163.279999,153.875,153.6949995,24.534977648429013,77.0550461259871,69.21855379133889,52.93427957670711,154.86924698885196,155.54011339032485,-0.6708664014728924,156.53249375,3.219875951869761,103.21987595186977,153.77519575702564,55.5681342967324
2010-02-17,158.0,158.190002,155.809998,157.259995,133.14875800000002,10070000.0,155.6621379285714,153.71976150000003,156.19541640579536,157.399994,148.720001,153.0599975,2.560119416280867,158.86148875756177,148.6210110924383,153.89749899999998,163.279999,153.875,153.919998,24.113166450443426,90.02139161483474,78.76499717738692,52.54506065236076,155.23725439661766,155.67163223461714,-0.4343778379994774,157.399994,2.362813175720454,102.36281317572045,153.55435970272265,53.81810807082669
2010-02-18,155.610001,156.589996,154.880005,155.729996,131.85333300000002,10991100.0,155.90213692857142,153.83595211904765,156.0557902735981,157.399994,150.19000233333333,153.79499816666666,2.3034891814919662,158.69872803798395,149.48477131201608,154.27000025,163.279999,153.875,154.6650005,23.74486528815897,73.60510566140141,80.22718113407437,48.36006763567938,155.31309567701686,155.67608462840204,-0.3629889513851765,157.259995,1.0905504493888234,101.09055044938881,153.82501775486074,56.23144610101965
2010-02-19,154.509995,157.0,154.490005,156.179993,132.23436,8693000.0,156.22356549999998,154.19118983333337,156.09305109347238,157.399994,150.679993,154.03999349999998,2.154045328074919,158.6993398644832,150.08315855218353,154.27000025,163.279999,153.875,154.6650005,23.489652901193292,76.8165132122793,80.14767016283845,49.630734237242535,155.44651641681062,155.71444138347448,-0.26792496666385546,155.729996,1.4617034381337235,101.46170343813372,154.09423243271834,53.54595481772556
2010-02-20,155.40666233333334,157.32333366666666,155.00333633333332,156.35666433333333,132.38393666666667,8253833.333333332,156.44630422619048,154.48484040476194,156.1721350683333,157.399994,150.679993,154.03999349999998,2.0958422194335165,158.81776668053374,150.43439780279965,154.27000025,163.279999,153.875,154.6650005,23.243117999493858,78.5323659337712,76.31799493581728,50.14936443624838,155.5865852953577,155.7632266998175,-0.1766414044597866,156.179993,1.0072327727008108,101.0072327727008,154.3895968605184,61.6589367813514
2010-02-21,156.30332966666666,157.64666733333334,155.51666766666668,156.5333356666667,132.53351333333333,7814666.666666668,156.57035310714286,154.71690383333336,156.28049525061732,157.399994,150.679993,154.03999349999998,2.106116069916472,159.00848091483297,150.5840166351671,154.4862506875,163.279999,153.875,155.09750137499998,23.034794693381524,80.60111497163345,78.64999803922795,50.696076112029196,155.7322797925062,155.8216163425033,-0.08933654999708551,156.35666433333333,0.5578275160925863,100.55782751609259,154.694515750341,69.16344634813552
2010-02-22,157.199997,157.970001,156.029999,156.71000700000005,132.68309,7375500.0,156.59571214285717,154.88738011904766,156.40934877774953,157.399994,150.679993,154.03999349999998,2.0943900112883505,158.97352904757676,150.59596900242335,154.702501125,163.279999,153.875,155.53000225,22.828371692167217,82.66986400949571,80.60111497163342,51.271588382621054,155.88273483388616,155.88885670501057,-0.006121871124406653,156.5333356666667,0.11340345109659439,100.1134034510966,154.98843984785546,75.62597044561085
2010-02-23,156.809998,160.21000700000005,155.910004,156.699997,132.67463700000002,15696000.0,156.4957125714286,154.87595130952386,156.4965432455224,157.399994,150.679993,154.03999349999998,2.0649686879020055,158.88818645080406,150.62831169919602,155.49125406250005,163.279999,154.01000250000004,156.97250562500003,22.703885920470306,61.30091616236691,74.85729838116532,51.23509674627886,156.00849256193814,155.95015124056698,0.05834132137115944,156.71000700000005,-0.4447249216540607,99.55527507834594,155.57103234208242,85.4308091657029
2010-02-24,157.339996,159.25,156.869995,158.330002,134.054703,8361500.0,156.64857071428574,154.9283325476191,157.04658087671285,158.330002,151.100006,154.71500400000002,1.9763993366095882,159.09354819821922,151.18795085178087,155.79667166666667,163.279999,154.24333733333336,157.350006,22.548211349960734,79.27228950624931,74.4143565593706,56.64617183548807,156.36570815710348,156.12971889193088,0.23598926517260566,156.699997,0.6804063550936803,100.68040635509368,155.86901356448533,85.23541494255576
2010-02-25,156.229996,156.440002,154.320007,156.440002,132.454529,10519900.0,156.75000014285715,155.2026186904762,156.86460721257643,158.330002,151.100006,154.71500400000002,1.982598083884816,159.21994559276968,151.28955325723044,155.87083958333338,163.279999,154.47667216666673,157.26500700000003,22.374085204298932,58.43438065324716,66.33586210728775,49.752527220565995,156.37713961182422,156.15309853755465,0.22404107426956443,158.330002,0.4559211572830149,100.45592115728302,156.0155938974552,77.80064298512224
2010-02-26,156.259995,156.990005,155.259995,156.350006,132.675064,7812700.0,156.77428771428572,155.30690450000006,156.71022684813684,158.330002,151.100006,154.71500400000002,1.9316674583924267,159.27858440845156,151.55191457488186,155.90250400000002,163.279999,154.54000100000002,157.26500700000003,22.18058409033783,52.955538577438446,63.554069578978265,49.443968565351504,156.37296470544754,156.16791649874102,0.2050482067065218,156.440002,0.1088570928544039,100.1088570928544,156.23398834505292,84.65911663420778
2010-02-27,156.34332833333337,157.42333433333332,155.56332933333334,156.41333500000002,132.72881066666667,7382733.333333332,156.78238352380953,155.46277737301594,156.6211592934266,158.330002,151.100006,154.71500400000002,1.7786948329132506,159.18730564082657,152.07252630917358,155.90250400000002,163.279999,154.54000100000002,157.26500700000003,22.048088245429557,48.27425514521137,53.221391458632276,49.680464303580415,156.3791761551879,156.18636332650001,0.19281282868789162,156.350006,0.036244484306646084,100.03624448430664,156.41696962777715,84.31671599566816
2010-02-28,156.42666166666666,157.85666366666666,155.86666366666662,156.476664,132.78255733333333,6952766.666666668,156.77428757142857,155.67023730952386,156.5778107053069,158.330002,152.490005,155.41000350000002,1.430178975509552,158.75910682601915,153.03839092398096,155.90250400000002,162.61999550000002,154.54000100000002,157.26500700000003,21.996841385976197,42.34221753805399,47.857337086901225,49.932689974377816,156.39417558304734,156.20815993917657,0.18601564387077474,156.41333500000002,-0.03620421581468658,99.96379578418532,156.5594146986338,83.86518313001666
2010-03-01,156.509995,158.28999299999995,156.169998,156.53999299999995,132.836304,6522800.0,156.7499998571428,155.92928430952384,156.566465393698,158.330002,153.630005,155.9800035,1.1884170192294596,158.47808231345897,153.72441423654112,155.90250400000002,162.22499633333334,154.54000100000002,157.26500700000003,21.926893708230807,37.690764006790026,42.769078896685095,50.201505013193405,156.41661067443954,156.23304981417047,0.18356086026906837,156.476664,-0.10848956186958388,99.89151043813041,156.6542381115646,83.28595881348372
2010-03-02,157.179993,159.75,156.910004,158.75,134.711639,11986400.0,157.04285742857138,156.22737930952385,157.22152577626775,158.75,153.929993,156.33999649999998,1.179484502848736,158.71621703069752,153.99827901930257,155.90250400000002,161.8299971666667,154.54000100000002,157.26500700000003,21.89470202246705,75.21210526315727,51.74836226933373,58.56266961686931,156.77561588899968,156.42166324380997,0.3539526451897075,156.53999299999995,1.3082342305341614,101.30823423053417,156.8303453871306,83.36833244865636
2010-03-03,159.03999299999995,159.449997,157.229996,157.720001,133.837616,10006000.0,156.95571442857138,156.42214102380956,157.37106834349598,158.75,153.929993,156.33999649999998,1.0831912392805754,158.70713040356122,154.3743654464389,156.065005,161.434998,154.865003,157.26500700000003,21.86678510120157,57.72485568760556,56.87590831918425,54.01109782139318,156.92091352281753,156.51887324528317,0.4020402775343541,158.75,-0.3852718955943745,99.61472810440563,156.91180233562912,75.5132754200655
2010-03-04,158.25,163.850006,158.110001,163.610001,138.835739,15439500.0,157.97999999999996,156.87737902380957,159.24274814139804,163.610001,154.79749325,159.203747125,1.7883531379193063,160.60145460083865,153.44804204916144,157.91750325,159.404999,156.75,159.08500650000002,22.081884225551367,97.48158420583259,76.80618171886509,68.89771460451615,157.9500495530787,157.04938118695176,0.9006683661269506,157.720001,4.583226098399065,104.58322609839908,157.58414664358668,84.61253465225761
